9	93
10	97
11	91
8	92
7	99
6	94
5	98
4	95
3	101
15	102
16	103
17	104
18	114
19	113
20	112
22	115
23	117
24	119
25	122
26	121
27	124
29	128
30	123
31	129
32	130
34	133
34	132
35	134
36	135
37	136
28	127
28	126
28	125
38	137
39	138
40	139
41	140
42	142
42	141
44	145
44	144
45	146
46	160
47	161
48	162
50	166
51	167
12	96
49	163
\.


