1	https://res.cloudinary.com/dydm4uctz/image/upload/v1782270916/cms-gospace/client-logos/a0ak3snecl4scxbiun6g.jpg	PY YASSER FARID KONSULTAN INDONESIA	t	2026-06-24 03:15:18.467	2026-06-24 03:15:18.467
2	https://www.ganeshaconsulting.co.id/logo-ganesha.png	Ganesha Multi Kreatif	t	2026-06-24 03:23:34.897	2026-06-24 03:23:34.897
3	https://res.cloudinary.com/dydm4uctz/image/upload/v1782271847/cms-gospace/client-logos/bza3oisxo7x1jy9uryy0.jpg	PT INTERNATIONAL ALTERNATIVE UNIVERSAL	t	2026-06-24 03:30:49.446	2026-06-24 03:30:49.446
\.


